"clust","VPD_kPa.mean","GRIDMET_Precip_mm.mean","EVI.mean","jrcStandingWater.mean","irrWater.mean","pdsi.mean","Mean_Bird_Diversity.mean","competent_bird_abundance.mean","abund_mean","NLCD_majority2","Chick_mean","Cattl_mean","CApop_mean","mosPerTrapNight.mean","VPD_kPa.mean_std","GRIDMET_Precip_mm.mean_std","EVI.mean_std","jrcStandingWater.mean_std","irrWater.mean_std","pdsi.mean_std","Mean_Bird_Diversity.mean_std","competent_bird_abundance.mean_std","abund_mean_std","Chick_mean_std","Cattl_mean_std","CApop_mean_std","xcoord.x","xcoord_scale","ycoord_scale","ycoord.y"
40,2.136364270234,0.282433567429673,0.401791530185614,352463.626853765,6170003.18719307,-1.07919157625985,3.26149290681248,26.5446026201036,1044585442.85682,"Agriculture",38173.5733946868,1855.40863447171,0.01731690897443,12.0702,-0.12712079307115,-0.458674864859068,2.10058839330217,0.34081379360324,2.01309578899947,-0.635666885424369,-0.0460066323428468,1.1085095963984,1.80065728706057,1.10624385345658,0.537266664022076,-0.816673947372245,-121.408942637355,0.376868983068473,-0.629302891448145,38.2814062532701
41,2.20183745490379,0.347291234563663,0.228326017272034,11930.4751898074,1827078.26641981,-0.290402643124193,3.3428710497847,19.2954370414972,630586223.544389,"Agriculture",51900.7304542053,1742.81739508094,0.051310736634111,15.835,0.109035509262269,-0.309012810873979,-0.553436869380135,-0.363299404450815,-0.0342652370180501,0.484689132139834,0.269902933793648,-0.246112332744433,-1.38978511001625,1.77948390159327,0.44076230498839,-0.81142498981527,-121.261007,0.935600044640327,0.0811396671030015,38.4873193100794
44,2.23422492687436,0.15508622107092,0.249266979056286,207292.238392756,4112597.8705876,-0.742233572156237,3.07769973383541,22.0071287834502,719281004.134228,"Agriculture",621.47238324496,431.645583910654,0.011740053281741,62.866,0.225854412467766,-0.752534731669065,-0.233039802166209,0.0406459829341106,1.04318460315533,-0.157068731082642,-0.759490860581615,0.260610414707449,-0.70626790710168,-0.735476044040083,-0.683071093637467,-0.817535064841138,-121.67545003275,-0.629690103086574,0.42924310755461,38.5882128202534
45,2.25002186051943,0.490143701501287,0.230650910834454,190974.957816334,725832.254597024,-0.497204891293982,3.49871367977062,12.9436116892441,752268263.017386,"Natural",16621.4141292155,1475.02635241762,2.20188081360274,1.21625,0.28283263120941,0.0206258357728904,-0.517865958805049,0.00690708687048387,-0.553419541039905,0.190957649039801,0.874883286334177,-1.43305196309861,-0.452054989794818,0.0492313432606405,0.211232875638268,-0.479357322404632,-121.074092695659,1.64154777673958,0.089569442774906,38.4897625771049
46,2.17872800929291,0.357870757940407,0.286054110079971,229487.288623052,5457159.82684781,-1.62921272603974,3.02943449135978,24.5731788766697,794945017.00507,"Agriculture",27775.1328125,3303.99096679688,0.020744426685518,30.5885294117647,0.0256816713213699,-0.28460007343346,0.329803920707425,0.0865382190416998,1.67704399435634,-1.41688918591208,-0.946856303599356,0.74011770280313,-0.123170975187122,0.596258675335251,1.77887755883938,-0.816144707323981,-121.45749,0.193512761726954,-1.73966543424081,37.9595812969791
48,2.21344192838123,0.327046263243843,0.32516192206797,273342.741485715,4650475.68543119,-1.3555603699106,3.14518973960224,26.7191055398859,943347914.654668,"Agriculture",44811.0243059815,3407.48356670658,0.008968481347388,36.2947058823529,0.150891874746526,-0.355729014593334,0.928154101334325,0.177217211722304,1.29675336037763,-1.02820718109347,-0.497494977391864,1.14111824345899,1.02048068989734,1.43177358635392,1.86758327940039,-0.817963020868779,-121.413384978625,0.360090915943921,-1.22847411594365,38.1077438270781
52,2.32590893269391,0.617604606957884,0.250161932077628,14146.0678974226,1248548.86981321,0.205891635414294,3.45547946926193,21.5060898968037,762889669.202673,"Developed",15533.4755859375,940.119445800781,10.7561054698286,7.90882352941177,0.556550954978423,0.314747745431222,-0.219347005899904,-0.358718270251923,-0.306998144131467,1.1896004944645,0.70704828561759,0.166983326755744,-0.370202215612314,-0.00412593924661833,-0.247247272951178,0.841493115588757,-121.396720834463,0.42302892820585,0.878524090830653,38.7184313995307
53,2.10360041073527,0.278279388836367,0.322870707565688,276.848312078738,4965316.73964492,-1.01266078161626,3.30785711092005,27.8021388795546,766723106.02577,"Agriculture",41589.0404996595,3384.20163642654,1.26624353702662,4.22475,-0.245297294617776,-0.468260823287247,0.893098480945334,-0.387395362361848,1.44517713365177,-0.541169900234724,0.133978988721109,1.34350025501598,-0.340660229066454,1.27375335511021,1.84762783907573,-0.623828265854668,-121.421688442643,0.328729958243327,-0.841267862278701,38.2199708077793
60,2.31165216454552,0.385158061033192,0.29132843523333,172192.581546104,5113137.03137948,-1.68057986549166,3.23860923675906,26.1580674280086,866816650.795181,"Agriculture",37683.3700497202,4738.13871518434,0.090438299934779,3.70305555555556,0.505127984396971,-0.221633364807585,0.41050118418936,-0.0319288354415298,1.51486323453375,-1.48984848005588,-0.134840931260853,1.03627934563097,0.430700377449663,1.08220212929394,3.00811626308161,-0.805383336573712,-121.328018,0.682509390918105,-2.0662550852135,37.8649232946612
66,2.07226757599571,0.295801608928172,0.367188429970414,715356.600078001,4911180.31688265,-1.23462712861264,3.01928058496072,27.9596090290851,969048467.606521,"Agriculture",25567.1430802024,2485.98246407644,0.408722676350134,17.816862745098,-0.358312209518224,-0.427827493425095,1.57116037850121,1.09115992196025,1.41965589990413,-0.85643970449727,-0.986273720217129,1.37292605794824,1.21853935750084,0.487969165190352,1.07774497813157,-0.756237321021186,-121.498120494309,0.0400573832708417,-1.20638593309733,38.1141458158026
70,2.37628227881049,0.0577147723927799,0.281359657206259,220.558172487745,3480502.74584753,-1.0067421959562,3.43033210790102,20.3666390257442,836833752.340045,"Agriculture",559.6728515625,466.498840332031,6.25730041202217,6.54978723404255,0.738243402276493,-0.977223834016332,0.257978712848901,-0.38751175229338,0.745199501700228,-0.53276343967074,0.60942634775013,-0.0459411981955533,0.19964025473401,-0.738506964390475,-0.653197622225468,0.146836513751013,-121.968557630197,-1.73671422522794,0.212270587925705,38.5253259981977
72,2.21446563396971,0.379659666622294,0.165272123632489,8929.66224700329,57740.7522223978,-0.0297026703674076,3.44004639068357,16.7575824771164,684079837.864274,"Natural",23287.6328125,1545.10229492188,6.64363715128545,0.431428571428571,0.154584295203464,-0.234321163143827,-1.51816250169189,-0.369504121928674,-0.868374215303941,0.854974224877889,0.647137147567878,-0.720350837660245,-0.977542073948495,0.376171973994677,0.271296464525358,0.206490435851065,-121.229127942849,1.05600253698331,0.297432750789648,38.5500092059655
73,2.51200621679684,0.282095364544028,0.28688297167567,0,4972249.37959646,-1.36943228910319,3.28863916640758,19.7439315755706,837649647.652755,"Agriculture",436.241455078125,459.613006591797,0.863159388191677,74.5818367346939,1.22778829755903,-0.459455283593906,0.342485517050717,-0.387967795763534,1.44844534968201,-1.04791015547573,0.05937501901586,-0.162303993099171,0.205927868033304,-0.744560581971335,-0.659099617577056,-0.686068140996283,-121.974706952608,-1.75993930810912,1.46568790758254,38.8886136259471
74,2.36094575814832,0.382354850592208,0.33086414912003,125616.914591302,5368446.99175619,-0.725687436927946,2.99204528417186,22.8614381868222,816689321.658699,"Agriculture",208.41682434082,311.444641113281,1.2176739344205,36.311875,0.682925854665149,-0.228101902004328,1.01539827105732,-0.128232357288965,1.63522259417386,-0.133567435119024,-1.09200102906889,0.420251719562716,0.0443992718706116,-0.755734102074534,-0.786097892193663,-0.631327856227101,-121.715764932621,-0.781953527943631,1.13707108731472,38.7933680734871
76,2.18803922335307,0.331372546799043,0.252525075845458,28449.8962372307,1502700.48395294,-0.324211432665299,3.33404151911933,18.3840402378018,652456430.763718,"Natural",43173.38671875,1773.921875,0.627709783720451,2.03489795918367,0.0592664418464494,-0.345745916039149,-0.183190866539245,-0.329142546809005,-0.187184857238061,0.436668832643029,0.235626737510356,-0.4164213266623,-1.22124460778708,1.35145664940348,0.46742261989306,-0.7224237109853,-121.186157859318,1.21829419852188,-0.060289103013553,38.4463279167219
78,2.2720871274585,0.641356130190556,0.282831276392419,0,428258.739108615,0.305620097022158,3.48737349323559,18.4610060299489,782341699.993315,"Developed",12301.033203125,633.0771484375,3.73886606600325,0.197045454545455,0.362420203993773,0.369555479186622,0.280494511127847,-0.387967795763534,-0.693702974233016,1.33124977146517,0.830860735839126,-0.402039043804257,-0.220297141282033,-0.162659104997408,-0.510419792088605,-0.242032757595004,-121.221374863806,1.08528477189031,0.844963143077378,38.7087041706955
80,2.22008402674806,0.400000006544824,0.250662590682749,488721.021202323,998144.620237582,-0.305133301210901,3.1691329430877,25.7391504378477,966191553.572306,"Developed",16360.2418929027,1089.05863077989,11.0718203206345,2.39979166666667,0.174849368153287,-0.187384891981441,-0.211686920827937,0.622550327108062,-0.425044831717082,0.4637664483434,-0.404547574701775,0.95799804067125,1.19652284337625,0.0364223101749971,-0.119588312456718,0.890242372912094,-121.515171803924,-0.024342895747237,0.488932459056143,38.6055130462586
82,2.26505051127095,0.801379826062875,0.206182363414089,29229.3975147921,169338.537564306,0.395882370425206,3.42140543398756,15.137250620973,768112789.119644,"Developed",12646.23828125,1435.60388183594,9.36721625018975,2.2236170212766,0.337039717796661,0.738817527435429,-0.89223514553291,-0.327530788497813,-0.815764289858071,1.45945375217282,0.574773041837217,-1.02313562592584,-0.329950779255026,-0.145728732422356,0.177443033057308,0.627035931237269,-121.146241044148,1.36905411623518,0.638392757780538,38.6488322796175
83,2.25189580452065,0.603473958210417,0.273253352719964,0,316734.589288051,0.197807160776207,3.54582270162876,18.7973155767044,835272287.608018,"Developed",14723.5109452662,677.725613663215,10.1775770593877,0.861555555555556,0.289591790525381,0.282140622647747,0.133952117981363,-0.387967795763534,-0.746278186093162,1.17811771443409,1.05776028638319,-0.339194254003953,0.187606987398693,-0.0438501611893146,-0.472150637740894,0.75216304360306,-121.254662992285,0.959560425172007,0.668381236396218,38.6575240721157
86,2.2674308103889,0.270191735564212,0.239877128058288,0,302938.013860087,0.165356710518679,3.2159954017444,26.0403194114834,815969908.0872,"Developed",20728.3984375,587.690185546875,13.4751280912312,0.664594594594595,0.345625257678023,-0.486923455696292,-0.376704680232918,-0.387967795763534,-0.75278222918371,1.13202673154698,-0.222627731834608,1.01427625526582,0.0388551851852436,0.250655884512526,-0.549321928577606,1.26133504922089,-121.442673769968,0.24947147513969,0.308679277598372,38.5532688737399
88,2.22171000056476,0.307171603842009,0.169211516141731,2413.94222795075,213403.796117446,0.00578021601039118,3.35182383357771,21.3109276843014,646697756.40853,"Natural",26326.7937103073,995.642112977366,0.354704149088124,3.62,0.180714119748593,-0.401590706506911,-1.4578897300986,-0.382976538455002,-0.794990849237085,0.905372327087415,0.304657598135547,0.130514162142402,-1.265623239332,0.525225767162736,-0.199657607567707,-0.764578275141658,-121.355781494415,0.577650771421221,0.141743240035723,38.5048845119468
93,2.32990896790271,0.314588795729694,0.271613933630517,50755.3707407035,4126282.14450588,-0.988206084156962,3.32186241371892,23.30136407883,735038510.31532,"Agriculture",532.595642089844,428.223999023438,0.977748909498904,16.6558139534884,0.570978747499555,-0.384475194621183,0.108868978362227,-0.283021988766386,1.04963570456756,-0.506435681351455,0.188347507947592,0.502458872103177,-0.58483430663294,-0.739834949619299,-0.686003807214534,-0.668374472020926,-121.872449294226,-1.37372722937567,0.766017029794342,38.6858226086133
95,2.30052850732299,0.50467560606988,0.262816286814717,0,548274.933475908,0.21976271882656,3.48173203171128,22.4588132789746,801638007.57423,"Developed",19080.982421875,572.957946777344,10.8751960916648,1.21632653061224,0.46500588293899,0.0541588748437823,-0.0257351657647968,-0.387967795763534,-0.637124404876862,1.20930228174655,0.808960608883273,0.345014849404993,-0.0715921318488489,0.169859370503715,-0.561949245474353,0.859881795607672,-121.378840310768,0.49056102638172,0.590901168647061,38.6350674253397
97,2.18294238969126,0.416687721294805,0.259117446501937,484.051095999923,1999223.96870021,-1.13286519945958,3.26894263810697,21.713633835765,650547282.265169,"Natural",57359.581743046,2028.25693688991,0.304179971423509,6.6442,0.0408825890179605,-0.148877221629381,-0.0823274847097011,-0.38696693354627,0.0468884573411321,-0.711902192754613,-0.017086810691467,0.205766213962423,-1.23595726430416,2.04720993463387,0.685418640367553,-0.772379669760046,-121.180532939169,1.23953869148045,-0.580724376452633,38.2954861396699
101,2.19651633832504,0.432203421027276,0.314825662836929,69.2455935010723,3462059.39712385,-1.33267800288337,3.23272330075469,21.6769649947131,721758696.274311,"Agriculture",57581.6790357951,3898.82254543407,0.324313437061253,7.68268292682927,0.0898426867065941,-0.113074029908341,0.770009161397572,-0.38782461811386,0.73650485602825,-0.995706221054433,-0.157690106992028,0.198914057577464,-0.687173827495073,2.05810256093756,2.2887204253003,-0.769270878726999,-121.08805124568,1.58882839410344,-0.969600412338132,38.1827751930842
102,2.20680332374016,0.401531877612789,0.223541354057347,0,379924.60177369,-1.54632527919698,3.2570635893945,27.1742076092021,749423760.062745,"Developed",36612.4760763872,3187.4582007778,19.585432759703,5.87058823529412,0.126946982916452,-0.183850028940525,-0.626642296971572,-0.387967795763534,-0.716488868719096,-1.29916003689669,-0.0632012216108029,1.22616130619622,-0.473975859211357,1.02968078732707,1.67899483304344,2.20482191354471,-121.333507715862,0.661775544590451,-1.50345573680882,38.028043778936
104,2.19585141751211,0.458563738412575,0.328540047648113,0,3701877.14751679,-1.43570986152229,3.30628817639004,24.1105173343837,828082428.3367,"Agriculture",65031.1599774476,4241.15194105497,3.01573073873063,2.14585365853659,0.0874443729340457,-0.0522463834955847,0.979839479480238,-0.387967795763534,0.849560808976725,-1.14204747658912,0.127888392295963,0.653662032263453,0.132199076518267,2.42345781155545,2.58213827096524,-0.353691458662828,-121.146193045181,1.36923540124716,-1.04776221227959,38.1601209545987
105,2.17377641110088,0.459932091405959,0.239972985640923,221.506874234069,858893.650417593,-1.35227242833691,3.25739694175298,24.769072375799,605535586.889512,"Natural",60369.0853920483,3859.20208933413,1.06704400631266,2.9606976744186,0.00782167068799969,-0.0490888459427245,-0.375238057607718,-0.387509790682836,-0.490691144661822,-1.02353715471158,-0.0619071493317901,0.776723519958176,-1.58283526453157,2.19480920611717,2.25476088509774,-0.654586493276263,-121.15256,1.3451883528915,-0.861919088643361,38.2139853032562
109,2.17922901099829,0.339743375964247,0.33000080256883,806299.429476052,4986403.63947346,-1.45468610003043,3.06330965840763,26.8023220935465,1003571418.16216,"Agriculture",10227.39550687,2124.88684287964,0.02088835959959,8.77764705882353,0.0274887425796491,-0.326429842214992,1.00218905431533,1.27920048756937,1.45511801397001,-1.16900036868766,-0.81535306533374,1.15666858056109,1.48458692471081,-0.264359401452946,0.768242199211766,-0.816122482767083,-121.582531621549,-0.278750982140811,-1.70666691974431,37.9691455114372
122,1.76136309431763,0.076044132302506,0.175489482718113,64469.3923152866,10619.6619059245,-1.00065270700313,3.62948429145452,22.0193215313258,656314895.540282,"Developed",91.5407304296339,596.270559459469,4.6412959788642,5.75755102040816,-1.47971867755979,-0.934927991850835,-1.36183673597814,-0.254665796302074,-0.890588249757068,-0.524114236688967,1.38253418240549,0.262888823645649,-1.19150974589236,-0.761466218837651,-0.541967506606724,-0.102689334483806,-122.079981057479,-2.15754405989353,-1.57473656599456,38.0073839053785
127,2.32700476207581,0.326862241943885,0.28038654929839,486.773874320236,4221171.12862046,-1.10882352380192,3.16594239171107,22.7222221077099,752808849.702128,"Agriculture",186.136871337891,1382.44421386719,0.026494145577418,28.2268,0.560503519927295,-0.356153652218238,0.24309014550533,-0.386961303715103,1.09436869245445,-0.67775460920737,-0.416933280056005,0.394236980126873,-0.447889014116988,-0.756826808784827,0.131878744827362,-0.815256898197858,-121.606320501025,-0.368598067811833,-2.08309034581625,37.8600438009834
128,1.81203960527975,0.101158675071531,0.226896465295169,5086.68098599303,119652.404538702,-1.30811191042011,3.60248572457814,23.1892675869126,721625704.41535,"Developed",106.932857633346,437.693748487783,16.5938547657978,0.52843137254902,-1.29693274001404,-0.876975027740308,-0.575309038649916,-0.377450173032744,-0.839187548179569,-0.960813782325805,1.27772587348232,0.481511859031848,-0.68819871557578,-0.760711321343973,-0.677887082439044,1.74289494034262,-122.043140288475,-2.01840191441215,-1.85526654226685,37.9260757345129
130,2.08386643064261,0.202518414559014,0.297724911856252,389579.997020987,4060621.42448714,-0.921084612309,3.26580809970287,24.4828243394225,852856923.567022,"Agriculture",22368.5859927425,1277.23070016707,0.005586117736169,1,-0.316476110685855,-0.643082760666457,0.508367384013462,0.417558527473938,1.01868163523434,-0.411099728051896,-0.0292550739512654,0.723233519896095,0.323121175550891,0.331097883089279,0.0416979922550225,-0.818485288711497,-121.509218659664,-0.00185874877931499,-0.460885692072469,38.3302199116374
133,2.21879551924911,0.490196097130869,0.12754515519029,173596.614230526,135385.86207778,-1.56562293080121,3.14087926950809,23.7110048982999,831448385.011287,"Developed",20008.388671875,1439.80029296875,6.83399439786768,0.554814814814815,0.170201829347671,0.0207467411012754,-2.09538575286284,-0.0290257467443781,-0.831770411489977,-1.32656944794625,-0.514228201910789,0.579006776977031,0.158138475387572,0.215343444568368,0.181039866779051,0.235883333819949,-121.305957973462,0.765826854284306,-1.79937765457609,37.9422744427231
135,2.16504201117684,0.176470584729139,0.208308526541915,386.263193167892,331944.930912831,-0.140392152957764,3.26411353422355,22.9156900072642,679816916.378288,"Developed",24408.98828125,1009.69842529297,19.1046168745948,1.6134,-0.0236825794804625,-0.703189327653202,-0.8597048139468,-0.387169127525498,-0.739107659039832,0.69775646649962,-0.0358333691274638,0.430389535407845,-1.01039383986942,0.431168169236438,-0.187609641689236,2.13057954816831,-121.477065900094,0.119577477191712,0.0555655621186905,38.4799069696036
138,2.25371110310749,0.463169587876072,0.282555018058604,0,311294.617285236,0.0645687611629898,3.60229091571681,23.0294832372375,815997695.964266,"Developed",19388.4973468795,601.512007202553,9.98856553957287,1.10869565217391,0.296139420735542,-0.0416181737323648,0.276267753977928,-0.387967795763534,-0.748842721945006,0.988872611585235,1.27696962640402,0.451653610981543,0.0390693296014167,0.184941252499756,-0.537474949658316,0.722977938141571,-121.361910930327,0.554500796910812,0.444926670803497,38.5927585085872
139,2.24000920473677,0.50145404023415,0.258001922248927,119474.111500863,2091775.60400359,-0.408235298652275,3.15031036334597,22.3232015948972,902341307.652561,"Developed",15117.5712890625,1240.07800292969,15.3990885246181,43.4948,0.246717819044763,0.0467249633059595,-0.0993950245272489,-0.140933701366306,0.0905195618320139,0.317325571191201,-0.477616740236907,0.319673648530602,0.704467491232208,-0.0245237118978918,0.00985362094632636,1.5584121173654,-121.52063491566,-0.0449762622187093,0.746968393744731,38.6803015952255
144,2.52080985602171,0.300305075473931,0.3351391596095,0,5405218.76128975,-1.14658428325279,2.96838101710062,22.3935296214448,906249625.6,"Agriculture",410.778778076172,415.421020507812,0.055313872766064,52.6096,1.25954228809588,-0.417435536959886,1.08080600338816,-0.387967795763534,1.65255770568836,-0.731388087443945,-1.18386560191822,0.332815559273518,0.734586541460067,-0.74580938343956,-0.696977513890631,-0.810806869023996,-121.885772662933,-1.42404762596482,1.16610990886571,38.8017846195396
146,2.37621367933366,0.813951619888487,0.206809505015926,9863.59437231924,457622.057606975,0.0908729187557651,3.49265742589593,17.8102238017832,823500316.935412,"Developed",335.855651855469,622.278869628906,12.593636534602,1.06042553191489,0.737995969699764,0.767827520692372,-0.88263986848563,-0.367573050218597,-0.679860387730881,1.02623371036342,0.851372937435961,-0.523648057670805,0.0968875063489386,-0.749483942482242,-0.519675227775512,1.12522469960391,-121.303087886579,0.776666748711489,1.43041407108909,38.8783899373317
